pmv,ppd
0.26,6.4
0.26,6.4
0.25,6.3
0.25,6.3
0.25,6.2
0.25,6.3
0.25,6.3
0.24,6.2
0.24,6.2
0.23,6.1
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.22,6.0
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.23,6.1
0.23,6.1
0.22,6.0
0.24,6.2
0.23,6.1
0.24,6.2
0.24,6.2
0.24,6.2
0.25,6.3
0.25,6.3
0.25,6.3
0.25,6.3
0.26,6.4
0.27,6.5
0.27,6.6
0.29,6.7
0.28,6.6
0.27,6.6
0.28,6.6
0.28,6.7
0.28,6.6
0.28,6.7
0.28,6.7
0.29,6.8
0.29,6.8
0.29,6.8
0.3,6.9
0.31,6.9
0.31,6.9
0.31,7.0
0.31,7.1
0.32,7.1
0.32,7.1
0.33,7.2
0.32,7.2
0.33,7.3
0.33,7.2
0.33,7.3
0.34,7.4
0.34,7.4
0.33,7.2
0.33,7.3
0.32,7.2
0.31,7.1
0.32,7.1
0.31,7.0
0.3,6.9
0.3,6.9
0.29,6.8
0.29,6.7
0.28,6.6
0.28,6.6
0.27,6.5
0.26,6.4
0.26,6.4
0.26,6.4
0.26,6.4
0.25,6.3
0.25,6.3
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.21,5.9
0.21,6.0
0.21,6.0
0.21,5.9
0.22,6.0
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.2,5.8
0.2,5.9
0.2,5.8
0.2,5.8
0.2,5.8
0.19,5.8
0.19,5.8
0.19,5.8
0.2,5.8
0.19,5.8
0.18,5.7
0.19,5.7
0.19,5.7
0.18,5.7
0.18,5.6
0.18,5.6
0.17,5.6
0.18,5.7
0.18,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.16,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.16,5.5
0.16,5.6
0.17,5.6
0.18,5.6
0.18,5.7
0.18,5.7
0.19,5.7
0.19,5.7
0.18,5.7
0.18,5.7
0.19,5.8
0.19,5.7
0.19,5.7
0.19,5.8
0.19,5.7
0.19,5.8
0.19,5.8
0.2,5.8
0.2,5.8
0.2,5.8
0.2,5.8
0.21,5.9
0.2,5.9
0.21,5.9
0.2,5.9
0.2,5.8
0.2,5.8
0.2,5.8
0.2,5.8
0.2,5.9
0.2,5.9
0.2,5.8
0.2,5.9
0.2,5.8
0.21,5.9
0.2,5.8
0.2,5.8
0.19,5.7
0.19,5.8
0.19,5.7
0.18,5.7
0.18,5.7
0.18,5.6
0.18,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.16,5.6
0.16,5.6
0.16,5.5
0.16,5.5
0.16,5.5
0.18,5.7
0.18,5.7
0.18,5.6
0.18,5.7
0.18,5.7
0.18,5.7
0.18,5.7
0.19,5.7
0.18,5.7
0.18,5.7
0.18,5.7
0.18,5.7
0.18,5.7
0.18,5.7
0.18,5.7
0.18,5.6
0.18,5.7
0.18,5.7
0.17,5.6
0.17,5.6
0.17,5.6
0.18,5.6
0.18,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.18,5.6
0.18,5.7
0.18,5.7
0.19,5.8
0.23,6.1
0.24,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.21,5.9
0.21,5.9
0.2,5.8
0.21,5.9
0.21,5.9
0.2,5.9
0.2,5.8
0.2,5.9
0.19,5.8
0.19,5.7
0.19,5.7
0.19,5.7
0.18,5.7
0.18,5.6
0.18,5.7
0.18,5.7
0.19,5.8
0.19,5.7
0.19,5.8
0.21,5.9
0.21,5.9
0.22,6.0
0.21,5.9
0.21,5.9
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.23,6.1
0.24,6.2
0.24,6.2
0.24,6.2
0.25,6.2
0.24,6.2
0.25,6.3
0.24,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.21,6.0
0.21,5.9
0.2,5.8
0.2,5.8
0.19,5.8
0.2,5.8
0.19,5.8
0.19,5.7
0.19,5.8
0.2,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.2,5.8
0.2,5.9
0.2,5.8
0.2,5.8
0.2,5.8
0.2,5.8
0.19,5.8
0.19,5.7
0.19,5.7
0.18,5.7
0.18,5.7
0.19,5.7
0.18,5.7
0.18,5.6
0.18,5.7
0.18,5.7
0.17,5.6
0.17,5.6
0.17,5.6
0.17,5.6
0.16,5.6
0.16,5.6
0.16,5.6
0.16,5.6
0.16,5.6
0.17,5.6
0.16,5.6
0.16,5.5
0.16,5.5
0.17,5.6
0.18,5.6
0.18,5.7
0.18,5.7
0.17,5.6
0.18,5.7
0.22,6.0
0.23,6.1
0.26,6.4
0.26,6.4
0.25,6.3
0.25,6.3
0.26,6.4
0.26,6.4
0.27,6.5
0.26,6.4
0.26,6.4
0.27,6.5
0.27,6.5
0.27,6.5
0.27,6.5
0.26,6.4
0.26,6.5
0.27,6.5
0.27,6.5
0.27,6.5
0.27,6.5
0.28,6.6
0.28,6.6
0.29,6.7
0.29,6.8
0.3,6.8
0.3,6.8
0.31,7.0
0.31,7.0
0.32,7.2
0.33,7.3
0.33,7.3
0.34,7.4
0.34,7.4
0.34,7.5
0.34,7.4
0.34,7.4
0.34,7.4
0.34,7.4
0.34,7.3
0.33,7.3
0.33,7.3
0.32,7.2
0.32,7.1
0.32,7.1
0.31,7.0
0.3,6.9
0.3,6.8
0.3,6.8
0.29,6.8
0.28,6.7
0.28,6.6
0.27,6.6
0.27,6.5
0.28,6.6
0.26,6.4
0.25,6.3
0.25,6.3
0.25,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.21,5.9
0.22,6.0
0.22,6.0
0.21,5.9
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.24,6.2
0.25,6.3
0.25,6.3
0.26,6.4
0.3,6.8
0.31,7.0
0.32,7.1
0.33,7.2
0.31,7.1
0.29,6.7
0.29,6.7
0.29,6.7
0.28,6.7
0.29,6.7
0.28,6.7
0.29,6.8
0.3,6.8
0.3,6.8
0.29,6.8
0.3,6.8
0.3,6.8
0.3,6.8
0.3,6.9
0.3,6.9
0.3,6.9
0.3,6.9
0.31,6.9
0.31,7.0
0.32,7.1
0.31,7.1
0.32,7.2
0.32,7.1
0.33,7.2
0.33,7.3
0.33,7.3
0.33,7.3
0.35,7.5
0.34,7.3
0.35,7.6
0.35,7.5
0.35,7.6
0.35,7.5
0.35,7.5
0.35,7.5
0.35,7.5
0.34,7.4
0.34,7.4
0.34,7.4
0.33,7.3
0.33,7.2
0.32,7.2
0.32,7.2
0.31,7.0
0.31,7.0
0.3,6.8
0.3,6.9
0.29,6.7
0.28,6.7
0.28,6.6
0.27,6.6
0.28,6.6
0.26,6.4
0.26,6.4
0.26,6.4
0.26,6.4
0.25,6.3
0.25,6.3
0.25,6.3
0.25,6.3
0.24,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.21,6.0
0.21,6.0
0.22,6.0
0.22,6.0
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.24,6.2
0.24,6.2
0.27,6.5
0.3,6.8
0.3,6.9
0.31,7.0
0.31,7.1
0.3,6.9
0.3,6.8
0.29,6.8
0.3,6.8
0.3,6.8
0.3,6.8
0.3,6.9
0.3,6.8
0.3,6.8
0.31,7.0
0.3,6.9
0.3,6.9
0.31,7.0
0.31,7.0
0.31,6.9
0.3,6.9
0.31,7.0
0.31,7.1
0.32,7.1
0.32,7.1
0.32,7.2
0.32,7.1
0.33,7.2
0.33,7.2
0.34,7.4
0.34,7.4
0.34,7.4
0.35,7.5
0.35,7.5
0.35,7.5
0.35,7.5
0.35,7.5
0.35,7.5
0.35,7.6
0.35,7.6
0.34,7.4
0.34,7.4
0.34,7.4
0.34,7.4
0.34,7.4
0.33,7.2
0.32,7.1
0.31,7.1
0.3,6.9
0.3,6.9
0.29,6.8
0.28,6.6
0.28,6.6
0.27,6.5
0.27,6.5
0.25,6.3
0.26,6.4
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.22,6.0
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.2,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.2,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.22,6.0
0.21,5.9
0.21,6.0
0.26,6.4
0.28,6.6
0.29,6.8
0.31,6.9
0.31,6.9
0.28,6.6
0.28,6.6
0.28,6.6
0.28,6.7
0.28,6.6
0.28,6.6
0.29,6.7
0.29,6.8
0.29,6.8
0.3,6.9
0.3,6.9
0.3,6.9
0.3,6.9
0.3,6.9
0.3,6.9
0.31,6.9
0.3,6.9
0.31,7.0
0.31,7.0
0.31,6.9
0.31,7.0
0.31,7.0
0.31,7.0
0.31,7.0
0.32,7.1
0.32,7.1
0.33,7.3
0.33,7.3
0.34,7.4
0.33,7.3
0.34,7.4
0.34,7.3
0.33,7.3
0.33,7.3
0.33,7.3
0.33,7.2
0.33,7.2
0.33,7.3
0.32,7.2
0.32,7.2
0.32,7.1
0.31,6.9
0.31,6.9
0.3,6.9
0.3,6.9
0.3,6.9
0.29,6.7
0.29,6.7
0.28,6.7
0.28,6.6
0.28,6.6
0.27,6.5
0.27,6.5
0.26,6.4
0.26,6.4
0.26,6.4
0.26,6.4
0.25,6.3
0.25,6.3
0.25,6.3
0.24,6.2
0.25,6.2
0.25,6.3
0.25,6.3
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.21,6.0
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.21,6.0
0.22,6.0
0.21,5.9
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.27,6.5
0.28,6.6
0.31,7.0
0.32,7.2
0.32,7.1
0.3,6.9
0.29,6.8
0.29,6.8
0.3,6.8
0.3,6.8
0.3,6.8
0.3,6.9
0.3,6.9
0.31,7.1
0.31,7.0
0.31,7.0
0.32,7.1
0.31,7.0
0.31,7.0
0.31,7.0
0.32,7.1
0.32,7.1
0.33,7.2
0.32,7.1
0.32,7.2
0.32,7.2
0.33,7.2
0.33,7.2
0.34,7.4
0.34,7.3
0.34,7.3
0.35,7.5
0.35,7.5
0.35,7.5
0.35,7.5
0.35,7.6
0.36,7.7
0.36,7.6
0.36,7.6
0.36,7.7
0.35,7.6
0.35,7.6
0.34,7.4
0.34,7.4
0.34,7.4
0.33,7.3
0.33,7.3
0.32,7.2
0.32,7.1
0.32,7.1
0.31,7.1
0.31,7.0
0.31,7.0
0.3,6.9
0.29,6.8
0.29,6.7
0.28,6.6
0.28,6.6
0.27,6.5
0.27,6.6
0.28,6.6
0.26,6.4
0.26,6.4
0.25,6.3
0.25,6.3
0.25,6.3
0.25,6.3
0.24,6.2
0.25,6.3
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.24,6.2
0.23,6.1
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.21,5.9
0.21,5.9
0.21,5.9
0.22,6.0
0.21,5.9
0.21,5.9
0.21,5.9
0.21,6.0
0.25,6.3
0.28,6.6
0.3,6.8
0.31,7.0
0.31,7.0
0.29,6.7
0.27,6.6
0.27,6.6
0.28,6.6
0.27,6.5
0.27,6.5
0.26,6.5
0.28,6.6
0.26,6.4
0.27,6.5
0.27,6.5
0.27,6.5
0.26,6.5
0.27,6.5
0.27,6.5
0.27,6.5
0.27,6.5
0.26,6.4
0.26,6.4
0.26,6.5
0.27,6.5
0.27,6.5
0.27,6.5
0.27,6.6
0.27,6.6
0.27,6.6
0.28,6.6
0.28,6.6
0.28,6.7
0.28,6.6
0.28,6.7
0.28,6.7
0.28,6.7
0.28,6.6
0.28,6.7
0.28,6.7
0.28,6.7
0.28,6.6
0.29,6.7
0.28,6.6
0.28,6.6
0.29,6.7
0.28,6.7
0.28,6.7
0.27,6.5
0.27,6.5
0.27,6.5
0.26,6.4
0.26,6.4
0.26,6.4
0.25,6.3
0.25,6.3
0.25,6.3
0.25,6.3
0.26,6.4
0.26,6.4
0.26,6.4
0.25,6.3
0.26,6.4
0.26,6.4
0.26,6.4
0.25,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.22,6.0
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.21,5.9
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.21,6.0
0.22,6.0
0.21,5.9
0.21,5.9
0.21,5.9
0.23,6.1
0.23,6.1
0.24,6.2
0.23,6.1
0.23,6.1
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.25,6.3
0.25,6.3
0.25,6.3
0.25,6.3
0.25,6.3
0.26,6.4
0.26,6.4
0.25,6.3
0.26,6.4
0.25,6.3
0.25,6.3
0.25,6.3
0.25,6.3
0.25,6.3
0.25,6.3
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,6.0
0.21,5.9
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.21,6.0
0.21,6.0
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,6.0
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.24,6.2
0.25,6.3
0.26,6.4
0.26,6.4
0.27,6.5
0.27,6.5
0.27,6.5
0.27,6.5
0.27,6.5
0.27,6.5
0.27,6.6
0.28,6.6
0.28,6.7
0.29,6.7
0.29,6.7
0.29,6.8
0.3,6.9
0.3,6.9
0.31,6.9
0.31,6.9
0.31,7.0
0.32,7.1
0.32,7.1
0.32,7.2
0.33,7.2
0.32,7.2
0.33,7.2
0.33,7.2
0.33,7.2
0.32,7.2
0.32,7.2
0.32,7.1
0.31,7.0
0.31,7.0
0.3,6.9
0.3,6.9
0.3,6.8
0.29,6.7
0.28,6.6
0.27,6.6
0.27,6.5
0.26,6.4
0.25,6.3
0.25,6.3
0.25,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.23,6.1
0.22,6.0
0.22,6.0
0.21,5.9
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.24,6.2
0.24,6.2
0.29,6.7
0.29,6.8
0.31,7.0
0.33,7.2
0.3,6.9
0.28,6.6
0.29,6.7
0.29,6.8
0.29,6.7
0.29,6.8
0.29,6.7
0.3,6.8
0.29,6.7
0.29,6.7
0.29,6.7
0.28,6.6
0.28,6.6
0.28,6.6
0.28,6.6
0.29,6.8
0.29,6.8
0.29,6.8
0.3,6.9
0.3,6.9
0.31,6.9
0.31,7.0
0.31,7.0
0.32,7.1
0.32,7.1
0.32,7.1
0.33,7.2
0.32,7.2
0.33,7.2
0.33,7.3
0.33,7.2
0.33,7.2
0.33,7.3
0.33,7.2
0.33,7.2
0.33,7.3
0.32,7.2
0.32,7.2
0.31,7.0
0.31,7.1
0.31,7.0
0.31,7.0
0.31,7.0
0.29,6.8
0.29,6.7
0.28,6.7
0.28,6.6
0.27,6.6
0.27,6.5
0.27,6.5
0.27,6.5
0.27,6.5
0.26,6.4
0.25,6.3
0.25,6.3
0.25,6.3
0.25,6.3
0.24,6.2
0.24,6.2
0.24,6.2
0.23,6.1
0.23,6.1
0.23,6.1
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.21,6.0
0.21,6.0
0.21,6.0
0.21,6.0
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.22,6.0
0.22,6.0
0.22,6.0
0.22,6.0
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.23,6.1
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.24,6.2
0.25,6.3
0.25,6.3
0.25,6.3
0.26,6.4
0.25,6.3
0.25,6.3
0.28,6.6
0.35,7.5
0.41,8.5
0.48,9.9
0.55,11.2
0.62,13.0
0.68,14.8
0.75,16.8
0.82,19.1
0.88,21.2
0.94,23.6
1.0,26.2
1.07,29.4
1.13,32.0
0.71,15.6
0.28,6.6
0.28,6.7
0.29,6.8
0.29,6.8
0.29,6.7
0.29,6.7
0.3,6.8
0.29,6.7
0.28,6.7
0.29,6.7
0.3,6.8
0.29,6.8
0.29,6.7
0.32,7.1
0.41,8.5
0.5,10.2
0.59,12.3
0.67,14.5
0.76,17.2
0.84,20.0
0.93,23.3
1.02,26.8
1.1,30.5
1.1,30.3
1.09,30.3
1.09,29.9
1.08,29.6
1.08,29.7
1.08,29.7
1.07,29.2
1.07,29.0
1.06,28.8
1.06,28.8
1.06,28.8
1.05,28.4
1.06,28.7
1.06,28.8
1.07,29.3
1.08,29.4
1.08,29.4
1.07,29.4
1.07,29.3
1.08,29.4
1.07,29.2
1.07,29.1
1.07,29.0
1.06,28.9
1.06,28.9
1.06,28.8
1.06,28.7
1.06,28.7
1.05,28.4
1.05,28.4
0.2,5.9
0.21,5.9
0.2,5.9
0.2,5.8
0.21,5.9
0.2,5.9
0.2,5.9
0.2,5.8
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.21,5.9
0.22,6.0
0.22,6.0
0.23,6.1
0.24,6.2
0.27,6.5
0.29,6.7
0.3,6.9
0.3,6.9
0.31,7.1
0.28,6.7
0.26,6.4
0.27,6.5
0.27,6.6
0.27,6.5
0.27,6.5
0.27,6.5
0.27,6.6
0.28,6.6
0.28,6.6
0.27,6.5
0.28,6.6
0.27,6.6
0.27,6.5
0.27,6.5
0.28,6.6
0.29,6.8
0.32,7.1
0.35,7.6
0.38,8.0
0.42,8.6
0.45,9.2
0.49,9.9
0.52,10.6
0.55,11.4
0.56,11.5
0.56,11.5
0.32,7.2
0.56,11.6
1.17,33.8
1.18,34.2
1.18,34.4
1.18,34.3
1.18,34.2
1.17,33.8
1.17,33.7
1.16,33.5
1.16,33.4
1.15,33.0
1.15,32.8
1.14,32.4
1.14,32.2
1.13,32.0
1.13,31.8
1.12,31.4
1.11,31.0
1.11,30.8
1.1,30.6
1.09,30.1
1.08,29.7
1.08,29.7
1.08,29.4
1.07,29.1
1.07,29.0
1.06,28.8
1.06,28.6
1.05,28.3
1.05,28.3
1.05,28.2
1.05,28.1
1.04,28.0
1.04,27.8
1.04,27.9
1.04,28.0
1.04,27.7
1.04,27.7
1.03,27.5
1.04,27.6
1.04,27.8
1.05,28.2
1.05,28.4
1.05,28.5
1.05,28.4
1.06,28.7
1.06,28.7
1.06,28.6
1.06,28.6
1.05,28.3
1.05,28.3
1.05,28.3
1.05,28.5
1.05,28.4
1.05,28.4
1.06,28.9
1.03,27.4
1.0,26.3
0.98,25.3
0.95,24.2
0.92,22.8
0.89,21.6
0.87,20.9
0.86,20.6
0.84,19.8
0.81,19.0
0.8,18.5
0.78,17.7
0.72,15.9
0.67,14.6
0.65,13.9
0.62,13.1
0.59,12.2
0.56,11.5
0.52,10.7
0.49,10.1
0.46,9.4
0.44,9.0
0.4,8.4
0.38,8.0
0.33,7.3
0.31,7.0
0.31,7.0
0.31,7.1
0.36,7.8
0.5,10.2
0.62,13.1
0.75,16.9
0.88,21.5
1.02,26.8
1.15,33.0
1.21,35.5
1.21,35.6
1.21,35.9
1.21,35.9
1.22,36.0
1.22,36.2
1.22,36.1
1.22,36.4
1.23,36.6
1.23,36.7
1.23,36.8
1.23,36.6
1.22,36.4
1.21,35.8
1.19,35.0
1.19,34.6
1.17,33.8
1.17,33.7
1.16,33.2
1.15,33.0
1.15,32.8
1.14,32.3
1.14,32.2
1.13,31.9
1.12,31.4
1.12,31.6
1.11,31.0
1.11,30.9
1.1,30.7
1.1,30.6
1.1,30.5
1.09,30.2
1.09,30.0
1.09,30.0
1.08,29.7
1.08,29.8
1.08,29.7
1.08,29.7
1.07,29.4
1.07,29.3
1.08,29.4
1.07,29.1
1.07,29.2
1.07,29.0
1.06,28.9
1.06,28.9
1.07,29.0
1.06,28.9
1.06,28.7
1.06,28.8
1.06,28.6
1.05,28.4
1.05,28.5
1.05,28.3
1.05,28.1
1.05,28.1
1.04,27.9
1.04,27.9
1.04,27.6
1.04,27.8
1.04,27.7
1.04,27.6
1.03,27.4
1.03,27.4
1.03,27.4
1.02,27.1
1.02,27.0
1.04,27.9
1.08,29.6
1.1,30.4
1.11,31.0
1.11,31.0
0.9,22.2
0.57,11.8
0.23,6.1
1.08,29.4
1.08,29.6
1.07,29.1
1.08,29.4
1.02,26.9
0.87,20.8
0.71,15.5
0.55,11.3
0.39,8.2
0.24,6.2
0.23,6.1
0.24,6.2
0.24,6.2
0.24,6.2
0.28,6.6
0.31,7.0
0.34,7.4
0.38,8.0
0.41,8.6
0.45,9.2
0.48,9.8
0.52,10.7
0.55,11.4
0.59,12.3
0.62,13.1
0.65,14.0
0.69,15.1
0.73,16.1
0.76,17.0
0.79,18.1
0.83,19.4
0.85,20.3
0.88,21.5
0.92,22.9
0.94,23.6
0.96,24.6
1.0,26.0
1.02,27.0
1.05,28.4
1.09,29.9
0.67,14.5
1.1,30.4
0.67,14.4
1.08,29.8
1.08,29.7
1.08,29.7
1.08,29.6
1.07,29.3
0.26,6.4
0.36,7.7
0.45,9.2
0.55,11.3
0.63,13.4
0.73,16.1
0.82,19.2
0.92,22.7
0.98,25.1
0.9,22.1
0.8,18.4
0.69,14.9
0.59,12.2
0.48,9.9
0.38,7.9
0.27,6.5
0.62,13.1
1.04,27.9
1.04,27.7
1.05,28.2
1.06,28.6
1.06,28.8
1.06,28.7
1.05,28.3
1.05,28.3
1.05,28.3
1.05,28.3
1.05,28.4
1.05,28.2
1.05,28.3
0.73,16.3
0.43,8.8
0.48,9.9
0.52,10.7
0.55,11.3
0.57,11.8
0.59,12.4
0.62,13.0
0.63,13.3
0.65,13.7
0.69,14.9
0.74,16.5
0.79,18.2
0.83,19.5
0.86,20.7
0.9,22.0
0.9,22.3
0.92,23.0
0.94,23.7
0.96,24.6
0.99,25.7
1.02,26.9
1.05,28.1
1.07,29.1
1.08,29.8
1.08,29.6
1.08,29.7
1.08,29.7
1.08,29.6
1.08,29.6
1.07,29.3
1.07,29.1
1.08,29.5
1.08,29.4
1.07,29.1
1.04,27.7
1.01,26.4
0.98,25.1
0.95,24.1
0.92,23.0
0.89,21.9
0.87,20.9
0.85,20.1
0.82,19.0
0.79,18.1
0.76,17.0
0.73,16.1
0.7,15.2
0.67,14.5
0.64,13.5
0.6,12.7
0.57,11.9
0.54,11.2
0.51,10.5
0.47,9.7
0.44,9.1
0.41,8.5
0.38,8.0
0.35,7.5
0.31,7.1
0.28,6.6
0.25,6.3
0.22,6.0
0.63,13.5
1.05,28.2
0.21,5.9
0.2,5.9
0.2,5.8
0.2,5.8
0.19,5.8
0.2,5.8
0.21,5.9
0.22,6.0
1.07,29.1
0.76,17.0
1.07,29.1
1.07,29.1
1.07,29.0
1.06,28.9
1.06,28.9
1.07,29.0
1.07,29.0
1.07,29.0
1.07,29.1
1.06,28.9
1.06,28.8
1.06,28.8
1.06,28.9
1.06,28.8
1.06,28.8
1.06,28.7
1.06,28.8
0.64,13.5
1.06,28.6
1.06,28.7
1.06,28.7
1.06,28.8
1.06,28.9
1.07,29.1
1.07,29.3
1.07,29.1
1.07,29.4
1.07,29.3
1.08,29.4
1.08,29.4
1.08,29.4
1.08,29.8
1.09,29.9
1.11,30.9
1.14,32.4
0.31,7.0
0.31,7.0
0.3,6.8
0.28,6.7
0.29,6.7
0.29,6.7
0.29,6.8
0.3,6.8
0.28,6.6
0.29,6.7
0.28,6.6
1.13,31.7
1.13,31.8
1.13,31.9
1.12,31.5
1.13,31.7
1.12,31.5
1.13,31.7
1.12,31.7
1.13,31.8
1.13,31.8
1.14,32.2
1.14,32.2
1.14,32.2
1.14,32.3
1.13,32.0
1.14,32.2
1.13,31.9
1.13,32.0
1.14,32.4
1.13,32.0
1.15,32.9
1.17,33.7
1.17,33.8
0.74,16.4
0.32,7.1
0.73,16.4
0.31,7.1
0.31,7.1
0.31,6.9
0.3,6.9
0.3,6.9
0.29,6.7
0.28,6.6
0.27,6.6
0.51,10.5
0.5,10.3
0.49,10.0
0.5,10.1
0.5,10.1
0.48,9.9
0.48,9.8
0.47,9.7
0.47,9.7
0.47,9.6
0.46,9.5
0.46,9.3
0.45,9.3
0.45,9.3
0.44,9.1
0.44,9.1
0.44,9.0
0.44,9.1
0.43,8.9
0.43,8.9
0.43,8.9
0.43,8.8
0.43,8.8
0.42,8.7
0.43,8.8
0.42,8.7
0.42,8.6
0.42,8.6
0.41,8.6
0.41,8.5
